job_id,job_title,company,city,state,location,country,remote_option,post_date,application_deadline,experience_level,employment_type,industry,min_salary,max_salary,salary_avg,required_skills,certifications_required,cloud_platform,job_description,job_availability_status,job_function,currency,job_post_age_days,state_avg_salary,how_much_older,
JD-1024,Azure Site Reliability Engineer,"Kline, Burton and Ferguson",Charlotte,NC,"Charlotte, NC",USA,On-site,2025-03-06,2025-06-04,Entry-level,Contract,Finance,"$60,233","$85,287","$72,760","['CI/CD', 'Azure DevOps', 'ARM Templates', 'Python', 'Azure AD', 'Kubernetes', 'Terraform']","['Microsoft Azure Fundamentals', 'Azure Administrator Associate']",Azure,"As a Azure Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,36,"$171,317",older than 30 days,
JD-1025,GCP Data Engineer,Bell LLC,Detroit,MI,"Detroit, MI",USA,Remote,2025-03-09,2025-06-08,Senior,Full-time,Education,"$248,888","$381,030","$314,959","['GKE', 'Docker', 'BigQuery', 'Python', 'Linux', 'Cloud Functions', 'Kubernetes']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Data Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,33,"$171,649",older than 30 days,
JD-1026,AWS System Administrator,"Armstrong, Taylor and Gray",Dallas,TX,"Dallas, TX",USA,Hybrid,2025-03-16,2025-05-02,Entry-level,Full-time,Finance,"$58,035","$87,630","$72,832","['AWS EC2', 'Docker', 'IAM', 'CI/CD', 'Linux', 'CloudFormation', 'Kubernetes']","['AWS SysOps Administrator', 'AWS Certified Solutions Architect']",AWS,"As a AWS System Administrator, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,26,"$171,059",30 days,
JD-1027,AWS Site Reliability Engineer,Garcia PLC,Austin,TX,"Austin, TX",USA,On-site,2025-03-23,2025-05-15,Mid-level,Full-time,Education,"$105,441","$139,131","$122,286","['AWS EC2', 'Docker', 'Lambda', 'Linux', 'CloudFormation', 'Kubernetes', 'Terraform']","['AWS SysOps Administrator', 'AWS Certified Solutions Architect']",AWS,"As a AWS Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,19,"$171,059",30 days,
JD-1028,Azure Data Engineer,Carson LLC,Charlotte,NC,"Charlotte, NC",USA,On-site,2025-03-08,2025-05-26,Senior,Full-time,Finance,"$159,893","$195,738","$177,815","['Azure DevOps', 'Azure Monitor', 'ARM Templates', 'Python', 'Linux', 'Kubernetes', 'Terraform']","['Azure Administrator Associate', 'Microsoft Azure Fundamentals']",Azure,"As a Azure Data Engineer, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,34,"$171,317",older than 30 days,
JD-1029,GCP Security Specialist,Thomas Group,Miami,FL,"Miami, FL",USA,Hybrid,2025-02-24,2025-04-27,Senior,Contract,E-commerce,"$206,780","$333,610","$270,195","['Docker', 'BigQuery', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Security Specialist, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,46,"$164,546",older than 30 days,
JD-1030,GCP Site Reliability Engineer,Miller-Brown,Portland,OR,"Portland, OR",USA,Hybrid,2025-04-01,2025-05-12,Entry-level,Full-time,E-commerce,"$65,221","$81,748","$73,484","['GKE', 'Docker', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,10,"$166,069",10 days,
JD-1031,GCP Solutions Architect,Alvarez Group,Charlotte,NC,"Charlotte, NC",USA,Hybrid,2025-04-07,2025-05-02,Mid-level,Full-time,Finance,"$93,518","$134,764","$114,141","['GKE', 'Docker', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions', 'Terraform']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP Solutions Architect, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,4,"$171,317",5 days,
JD-1032,Cloud Developer - AWS,Rhodes-Powell,Nashville,TN,"Nashville, TN",USA,Remote,2025-01-18,2025-04-22,Senior,Full-time,Telecommunications,"$161,325","$182,067","$171,696","['AWS EC2', 'Docker', 'IAM', 'Linux', 'CloudFormation', 'Kubernetes', 'Terraform']","['AWS SysOps Administrator', 'AWS Certified Solutions Architect']",AWS,"As a Cloud Developer - AWS, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,83,"$162,483",older than 30 days,
JD-1033,GCP Security Specialist,"Maxwell, Wiggins and Silva",Minneapolis,MN,"Minneapolis, MN",USA,On-site,2025-03-06,2025-04-22,Senior,Full-time,E-commerce,"$164,781","$221,234","$193,007","['GKE', 'CI/CD', 'gcloud CLI', 'Linux', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP Security Specialist, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,36,"$166,681",older than 30 days,
JD-1034,Google Cloud Engineer,Barajas-Barker,Boston,MA,"Boston, MA",USA,On-site,2025-03-13,2025-06-08,Senior,Part-time,Telecommunications,"$139,462","$186,614","$163,038","['GKE', 'Docker', 'CI/CD', 'BigQuery', 'Python', 'gcloud CLI', 'Kubernetes']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a Google Cloud Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,29,"$157,901",30 days,
JD-1035,GCP DevOps Engineer,"Mcpherson, Colon and Thomas",Portland,OR,"Portland, OR",USA,On-site,2025-02-27,2025-05-17,Senior,Part-time,Finance,"$162,355","$229,365","$195,860","['GKE', 'Docker', 'CI/CD', 'BigQuery', 'Python', 'Linux', 'gcloud CLI']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP DevOps Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,43,"$166,069",older than 30 days,
JD-1036,AWS Site Reliability Engineer,Dawson-Anderson,Charlotte,NC,"Charlotte, NC",USA,Hybrid,2025-01-23,2025-04-23,Senior,Full-time,Healthcare,"$198,776","$341,102","$269,939","['AWS EC2', 'Docker', 'Lambda', 'CI/CD', 'Python', 'CloudFormation', 'Terraform']","['AWS SysOps Administrator', 'AWS Certified Solutions Architect']",AWS,"As a AWS Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,78,"$171,317",older than 30 days,
JD-1037,GCP DevOps Engineer,"Boyer, Wilson and Lewis",Charlotte,NC,"Charlotte, NC",USA,On-site,2025-03-20,2025-05-24,Entry-level,Full-time,Healthcare,"$72,050","$89,132","$80,591","['BigQuery', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP DevOps Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,22,"$171,317",30 days,
JD-1038,Cloud Developer - AWS,Francis PLC,Philadelphia,PA,"Philadelphia, PA",USA,On-site,2025-02-25,2025-05-26,Senior,Full-time,E-commerce,"$141,742","$218,025","$179,883","['AWS EC2', 'Docker', 'IAM', 'CI/CD', 'Python', 'CloudFormation', 'Kubernetes']","['AWS SysOps Administrator', 'AWS Certified Solutions Architect']",AWS,"As a Cloud Developer - AWS, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,45,"$164,776",older than 30 days,
JD-1039,AWS Cloud Security Specialist,Guzman Group,San Diego,CA,"San Diego, CA",USA,On-site,2025-02-15,2025-05-21,Entry-level,Full-time,Finance,"$72,694","$91,652","$82,173","['AWS EC2', 'Lambda', 'Python', 'Linux', 'CloudFormation', 'Kubernetes', 'Terraform']","['AWS Certified Solutions Architect', 'AWS SysOps Administrator']",AWS,"As a AWS Cloud Security Specialist, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,55,"$158,378",older than 30 days,
JD-1040,GCP Solutions Architect,Wood LLC,Nashville,TN,"Nashville, TN",USA,On-site,2025-01-21,2025-04-27,Senior,Contract,Telecommunications,"$150,551","$178,826","$164,688","['GKE', 'CI/CD', 'BigQuery', 'gcloud CLI', 'Linux', 'Kubernetes', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Solutions Architect, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,80,"$162,483",older than 30 days,
