job_id,job_title,company,city,state,location,country,remote_option,post_date,application_deadline,experience_level,employment_type,industry,min_salary,max_salary,salary_avg,required_skills,certifications_required,cloud_platform,job_description,job_availability_status,job_function,currency,job_post_age_days,state_avg_salary,how_much_older
GCP-101069,GCP Data Engineer,TCS,El Paso,TX,"El Paso, TX",USA,Remote,2024-12-04,2025-01-10,Entry,Contract,Cybersecurity,"$208,507","$436,778","$322,642","['GKE', 'Cloud SQL', 'Cloud Spanner', 'Cloud Run', 'Cloud Functions', 'BigQuery', 'Pub/Sub']",['Professional Data Engineer'],GCP,"Build and optimize data pipelines on GCP using Dataflow, BigQuery, and Cloud Composer for efficient data processing and analytics.",Active,Cloud Operations,USD,148,"$86,029",older than 30 days
GCP-101070,GCP Security Engineer,Wipro,Oklahoma City,OK,"Oklahoma City, OK",USA,Remote,2025-05-02,2025-06-14,Mid,Full-time,Cybersecurity,"$150,353","$386,678","$268,515","['BigQuery', 'Vertex AI', 'Pub/Sub', 'Cloud Storage', 'GKE']",['Professional Data Engineer'],GCP,"Implement cloud security best practices, identity and access management, and data protection strategies using GCP IAM and Security Command Center.",Active,Cloud Security,USD,-1,"$106,864",older than 30 days
GCP-101071,GCP Security Engineer,EY,Dallas,TX,"Dallas, TX",USA,Hybrid,2024-12-01,2024-12-31,Mid,Internship,Retail,"$35,888","$110,267","$73,077","['Cloud Storage', 'Cloud Functions', 'Vertex AI', 'Cloud SQL', 'GKE', 'BigQuery', 'Cloud Run', 'Cloud Spanner']",['Professional Cloud Architect'],GCP,"Implement cloud security best practices, identity and access management, and data protection strategies using GCP IAM and Security Command Center.",Active,Cloud Engineering,USD,151,"$80,497",5 days
GCP-101072,GCP Cloud Consultant,Cognizant,Philadelphia,PA,"Philadelphia, PA",USA,Hybrid,2025-02-02,2025-04-02,Mid,Full-time,Financial Services,"$122,367","$162,444","$142,405","['Cloud SQL', 'Cloud Spanner', 'Vertex AI', 'Dataflow', 'Cloud Functions', 'Cloud Storage', 'Pub/Sub', 'BigQuery', 'Cloud Run']",['Google Associate Cloud Engineer'],GCP,"Advise clients on GCP adoption strategies, infrastructure modernization, and cost optimization using Google Cloud services.",Active,Cloud Security,USD,88,"$87,876",30 days
GCP-101073,GCP Big Data Engineer,Accenture,Tucson,AZ,"Tucson, AZ",USA,Hybrid,2025-04-23,2025-05-14,Senior,Part-time,Education,"$116,093","$168,438","$142,265","['Cloud Run', 'Pub/Sub', 'Dataflow', 'Cloud Spanner', 'BigQuery', 'Cloud Functions']",['Google Associate Cloud Engineer'],GCP,"Design and manage big data solutions using BigQuery, DataProc, Cloud Dataflow, and Cloud Pub/Sub for high-volume data workloads.",Active,Cloud DevOps,USD,8,"$134,955",older than 30 days
GCP-101074,GCP Cloud Consultant,KPMG,Nashville,TN,"Nashville, TN",USA,Remote,2025-05-03,2025-05-27,Entry,Part-time,Retail,"$104,637","$265,280","$184,958","['Pub/Sub', 'Cloud Functions', 'Vertex AI', 'Cloud Storage', 'Dataflow', 'BigQuery', 'GKE', 'Cloud SQL', 'Cloud Spanner', 'Cloud Run']",['Google Associate Cloud Engineer'],GCP,"Advise clients on GCP adoption strategies, infrastructure modernization, and cost optimization using Google Cloud services.",Active,Cloud Operations,USD,-2,"$93,248",30 days
GCP-101075,GCP Site Reliability Engineer,Slalom,Houston,TX,"Houston, TX",USA,On-site,2024-11-11,2024-12-01,Senior,Contract,Healthcare,"$55,726","$324,899","$190,312","['Cloud Spanner', 'Cloud Run', 'Dataflow', 'BigQuery', 'Cloud Functions', 'Cloud SQL', 'Pub/Sub', 'Cloud Storage', 'GKE', 'Vertex AI']",['Professional Data Engineer'],GCP,"Ensure high availability and performance of critical systems through monitoring, automation, and incident response on GCP.",Active,Cloud DevOps,USD,171,"$135,020",5 days
GCP-101076,GCP Cloud Consultant,PwC,San Antonio,TX,"San Antonio, TX",USA,Remote,2025-02-01,2025-03-10,Entry,Full-time,Cloud Computing,"$97,643","$141,526","$119,584","['Pub/Sub', 'Dataflow', 'Cloud Run', 'Vertex AI', 'Cloud Spanner', 'Cloud Functions']",['Google Associate Cloud Engineer'],GCP,"Advise clients on GCP adoption strategies, infrastructure modernization, and cost optimization using Google Cloud services.",Expired,Cloud Security,USD,89,"$104,443",1 day
GCP-101077,GCP Cloud Engineer,IBM,Memphis,TN,"Memphis, TN",USA,Remote,2024-11-24,2024-12-28,Senior,Full-time,Retail,"$51,098","$287,051","$169,074","['Cloud SQL', 'Cloud Functions', 'BigQuery', 'Pub/Sub', 'Cloud Spanner', 'Dataflow']",['Professional Cloud Developer'],GCP,"Design and implement scalable cloud solutions on Google Cloud Platform, leveraging Compute Engine, Cloud Storage, and networking services.",Active,Cloud Operations,USD,158,"$87,661",1 day
GCP-101078,GCP Cloud Engineer,Cognizant,San Francisco,CA,"San Francisco, CA",USA,Remote,2025-03-14,2025-05-06,Mid,Internship,Cloud Computing,"$35,509","$57,235","$46,372","['GKE', 'Vertex AI', 'Cloud Run', 'Cloud Functions', 'Cloud SQL', 'Cloud Storage', 'BigQuery']",['Google Associate Cloud Engineer'],GCP,"Design and implement scalable cloud solutions on Google Cloud Platform, leveraging Compute Engine, Cloud Storage, and networking services.",Active,Site Reliability Engineering,USD,48,"$145,061",30 days
GCP-101079,GCP Site Reliability Engineer,Wipro,Phoenix,AZ,"Phoenix, AZ",USA,Hybrid,2024-12-08,2024-12-25,Senior,Contract,Retail,"$99,864","$341,178","$220,521","['Vertex AI', 'GKE', 'Dataflow', 'Cloud Storage', 'Cloud SQL', 'Cloud Functions', 'Cloud Run']",['Professional Data Engineer'],GCP,"Ensure high availability and performance of critical systems through monitoring, automation, and incident response on GCP.",Expired,Site Reliability Engineering,USD,144,"$81,235",30 days
GCP-101080,GCP Solutions Architect,Slalom,El Paso,TX,"El Paso, TX",USA,Hybrid,2024-12-27,2025-01-25,Mid,Internship,Consulting Services,"$27,966","$99,904","$63,935","['Cloud Storage', 'Vertex AI', 'Cloud SQL', 'Dataflow', 'Pub/Sub', 'GKE']",['Professional Cloud Developer'],GCP,"Create cloud architecture solutions and roadmaps tailored to business needs using GCP services like App Engine, Pub/Sub, and BigQuery.",Active,Cloud Security,USD,125,"$141,339",5 days
GCP-101081,GCP Cloud Engineer,Cognizant,Raleigh,NC,"Raleigh, NC",USA,Hybrid,2024-11-16,2024-12-08,Mid,Contract,Cloud Computing,"$214,325","$435,366","$324,845","['BigQuery', 'Cloud SQL', 'Cloud Functions', 'Vertex AI', 'Cloud Spanner', 'Dataflow', 'Cloud Run', 'Pub/Sub', 'Cloud Storage']",['Professional Cloud Developer'],GCP,"Design and implement scalable cloud solutions on Google Cloud Platform, leveraging Compute Engine, Cloud Storage, and networking services.",Active,Cloud Security,USD,166,"$105,947",5 days
GCP-101082,GCP DevOps Engineer,Accenture,Omaha,NE,"Omaha, NE",USA,Hybrid,2025-04-01,2025-05-21,Entry,Full-time,Cloud Computing,"$97,726","$326,987","$212,356","['Cloud Storage', 'GKE', 'Pub/Sub', 'Cloud Spanner', 'Cloud Functions', 'Cloud Run', 'Vertex AI']",['Google Associate Cloud Engineer'],GCP,"Automate CI/CD pipelines and infrastructure deployments using GCP DevOps tools such as Cloud Build, Container Registry, and Deployment Manager.",Active,Cloud Engineering,USD,30,"$113,671",30 days
GCP-101083,GCP Security Engineer,Slalom,Raleigh,NC,"Raleigh, NC",USA,Remote,2025-01-30,2025-03-11,Entry,Contract,Consulting Services,"$167,662","$358,374","$263,018","['Cloud Spanner', 'Vertex AI', 'Pub/Sub', 'Cloud Storage', 'Cloud Run']",['Professional Data Engineer'],GCP,"Implement cloud security best practices, identity and access management, and data protection strategies using GCP IAM and Security Command Center.",Active,Site Reliability Engineering,USD,91,"$141,886",1 day
GCP-101084,GCP Site Reliability Engineer,Wipro,Portland,OR,"Portland, OR",USA,Remote,2025-03-21,2025-05-02,Senior,Full-time,Healthcare,"$201,536","$444,280","$322,908","['Cloud Functions', 'BigQuery', 'Pub/Sub', 'GKE', 'Cloud SQL', 'Cloud Spanner', 'Cloud Run']",['Professional Data Engineer'],GCP,"Ensure high availability and performance of critical systems through monitoring, automation, and incident response on GCP.",Expired,Cloud Engineering,USD,41,"$130,907",1 day
GCP-101085,GCP Site Reliability Engineer,Accenture,Boston,MA,"Boston, MA",USA,Remote,2025-04-23,2025-05-31,Entry,Full-time,Cybersecurity,"$91,036","$184,978","$138,007","['BigQuery', 'Cloud Storage', 'Cloud Run', 'Dataflow', 'Vertex AI', 'Cloud Functions']",['Professional Data Engineer'],GCP,"Ensure high availability and performance of critical systems through monitoring, automation, and incident response on GCP.",Active,Cloud Security,USD,8,"$108,887",1 day
GCP-101086,GCP Security Engineer,IBM,Los Angeles,CA,"Los Angeles, CA",USA,On-site,2025-01-21,2025-02-09,Entry,Part-time,Healthcare,"$56,052","$108,819","$82,435","['Pub/Sub', 'BigQuery', 'Cloud Spanner', 'Cloud Run', 'Vertex AI']",['Professional Data Engineer'],GCP,"Implement cloud security best practices, identity and access management, and data protection strategies using GCP IAM and Security Command Center.",Active,Cloud DevOps,USD,100,"$130,873",30 days
GCP-101087,GCP Cloud Consultant,Cognizant,Seattle,WA,"Seattle, WA",USA,Remote,2025-03-22,2025-05-18,Senior,Full-time,Healthcare,"$131,227","$295,393","$213,310","['BigQuery', 'GKE', 'Pub/Sub', 'Cloud Storage', 'Cloud Spanner']",['Professional Data Engineer'],GCP,"Advise clients on GCP adoption strategies, infrastructure modernization, and cost optimization using Google Cloud services.",Expired,Cloud Operations,USD,40,"$135,130",1 day
GCP-101088,GCP Data Engineer,EY,Louisville,KY,"Louisville, KY",USA,On-site,2025-01-09,2025-02-20,Entry,Part-time,Healthcare,"$175,187","$272,686","$223,936","['BigQuery', 'Cloud Functions', 'Vertex AI', 'Cloud Run', 'Cloud Spanner', 'Cloud Storage', 'GKE']",['Professional Cloud Architect'],GCP,"Build and optimize data pipelines on GCP using Dataflow, BigQuery, and Cloud Composer for efficient data processing and analytics.",Active,Site Reliability Engineering,USD,112,"$128,773",30 days
GCP-101089,GCP Site Reliability Engineer,KPMG,Albuquerque,NM,"Albuquerque, NM",USA,Hybrid,2024-12-16,2025-01-23,Mid,Contract,Cloud Computing,"$274,851","$490,468","$382,659","['Cloud SQL', 'Cloud Functions', 'Cloud Run', 'Pub/Sub', 'Vertex AI', 'GKE', 'BigQuery', 'Cloud Spanner', 'Cloud Storage']",['Professional Cloud Developer'],GCP,"Ensure high availability and performance of critical systems through monitoring, automation, and incident response on GCP.",Active,Cloud Operations,USD,136,"$128,471",30 days
GCP-101090,GCP Cloud Consultant,EY,San Francisco,CA,"San Francisco, CA",USA,Remote,2025-05-14,2025-05-31,Mid,Contract,Consulting Services,"$62,876","$217,719","$140,297","['GKE', 'Cloud Storage', 'Cloud SQL', 'Vertex AI', 'Cloud Functions', 'Cloud Run']",['Professional Data Engineer'],GCP,"Advise clients on GCP adoption strategies, infrastructure modernization, and cost optimization using Google Cloud services.",Active,Cloud Engineering,USD,-13,"$143,004",5 days
GCP-101091,GCP DevOps Engineer,EY,Nashville,TN,"Nashville, TN",USA,Remote,2024-11-08,2024-11-29,Mid,Part-time,Healthcare,"$170,060","$191,822","$180,941","['Cloud SQL', 'Dataflow', 'BigQuery', 'Cloud Spanner', 'Cloud Functions', 'Cloud Storage']",['Professional Data Engineer'],GCP,"Automate CI/CD pipelines and infrastructure deployments using GCP DevOps tools such as Cloud Build, Container Registry, and Deployment Manager.",Active,Cloud Engineering,USD,174,"$103,732",1 day
GCP-101092,GCP Data Engineer,TCS,Kansas City,MO,"Kansas City, MO",USA,Hybrid,2025-01-06,2025-02-06,Mid,Full-time,Retail,"$88,666","$226,858","$157,762","['Cloud Storage', 'Vertex AI', 'Dataflow', 'GKE', 'Cloud Run', 'Pub/Sub']",['Professional Cloud Developer'],GCP,"Build and optimize data pipelines on GCP using Dataflow, BigQuery, and Cloud Composer for efficient data processing and analytics.",Active,Cloud Architecture,USD,115,"$81,348",5 days
GCP-101093,GCP Cloud Consultant,Wipro,Oklahoma City,OK,"Oklahoma City, OK",USA,Remote,2024-12-23,2025-02-06,Entry,Full-time,Healthcare,"$138,672","$213,262","$175,967","['Cloud Storage', 'Cloud Spanner', 'Cloud SQL', 'Cloud Run', 'Pub/Sub', 'BigQuery', 'Cloud Functions', 'Vertex AI', 'GKE', 'Dataflow']",['Professional Cloud Developer'],GCP,"Advise clients on GCP adoption strategies, infrastructure modernization, and cost optimization using Google Cloud services.",Active,Cloud DevOps,USD,129,"$142,283",30 days
GCP-101094,GCP Cloud Consultant,Wipro,Memphis,TN,"Memphis, TN",USA,Hybrid,2024-12-19,2025-02-05,Senior,Full-time,Healthcare,"$96,233","$131,315","$113,774","['Pub/Sub', 'Vertex AI', 'Cloud Run', 'Cloud Functions', 'GKE', 'Cloud Spanner', 'Cloud Storage', 'Dataflow', 'Cloud SQL', 'BigQuery']",['Professional Cloud Architect'],GCP,"Advise clients on GCP adoption strategies, infrastructure modernization, and cost optimization using Google Cloud services.",Active,Site Reliability Engineering,USD,133,"$90,984",older than 30 days
GCP-101095,GCP Big Data Engineer,TCS,Jacksonville,FL,"Jacksonville, FL",USA,Hybrid,2025-04-23,2025-05-24,Entry,Part-time,Media & Entertainment,"$142,083","$266,305","$204,194","['Cloud SQL', 'Cloud Storage', 'Vertex AI', 'Cloud Run', 'Pub/Sub']",['Professional Data Engineer'],GCP,"Design and manage big data solutions using BigQuery, DataProc, Cloud Dataflow, and Cloud Pub/Sub for high-volume data workloads.",Active,Site Reliability Engineering,USD,8,"$100,812",5 days
GCP-101096,GCP Solutions Architect,TCS,Miami,FL,"Miami, FL",USA,Remote,2025-01-15,2025-03-04,Mid,Contract,Financial Services,"$192,505","$275,077","$233,791","['Cloud Functions', 'Cloud SQL', 'Cloud Run', 'BigQuery', 'GKE', 'Cloud Spanner', 'Dataflow', 'Vertex AI']",['Professional Cloud Architect'],GCP,"Create cloud architecture solutions and roadmaps tailored to business needs using GCP services like App Engine, Pub/Sub, and BigQuery.",Active,Cloud Engineering,USD,106,"$93,948",30 days
GCP-101097,GCP Site Reliability Engineer,Capgemini,Oklahoma City,OK,"Oklahoma City, OK",USA,Hybrid,2025-05-17,2025-07-09,Entry,Full-time,Consulting Services,"$160,869","$223,960","$192,414","['Dataflow', 'Cloud Functions', 'Pub/Sub', 'GKE', 'Cloud Storage']",['Professional Data Engineer'],GCP,"Ensure high availability and performance of critical systems through monitoring, automation, and incident response on GCP.",Expired,Cloud DevOps,USD,-16,"$132,972",5 days
GCP-101098,GCP DevOps Engineer,Accenture,Philadelphia,PA,"Philadelphia, PA",USA,Remote,2024-11-15,2024-12-06,Mid,Full-time,Cloud Computing,"$104,350","$277,576","$190,963","['Cloud Functions', 'GKE', 'Vertex AI', 'Pub/Sub', 'Cloud Run', 'Dataflow']",['Google Associate Cloud Engineer'],GCP,"Automate CI/CD pipelines and infrastructure deployments using GCP DevOps tools such as Cloud Build, Container Registry, and Deployment Manager.",Active,Cloud Operations,USD,167,"$114,883",1 day
GCP-101099,GCP Cloud Consultant,Deloitte,Omaha,NE,"Omaha, NE",USA,Remote,2024-12-04,2024-12-22,Mid,Internship,Consulting Services,"$84,058","$154,947","$119,502","['Cloud Run', 'BigQuery', 'Cloud Spanner', 'Cloud Storage', 'Vertex AI']",['Google Associate Cloud Engineer'],GCP,"Advise clients on GCP adoption strategies, infrastructure modernization, and cost optimization using Google Cloud services.",Expired,Site Reliability Engineering,USD,148,"$81,412",older than 30 days
GCP-101100,GCP Security Engineer,TCS,Denver,CO,"Denver, CO",USA,Remote,2024-11-06,2024-12-02,Mid,Full-time,Financial Services,"$116,533","$209,844","$163,188","['Vertex AI', 'Cloud Run', 'BigQuery', 'Cloud Spanner', 'Cloud Storage', 'Cloud SQL', 'Cloud Functions', 'Dataflow']",['Professional Cloud Developer'],GCP,"Implement cloud security best practices, identity and access management, and data protection strategies using GCP IAM and Security Command Center.",Expired,Cloud Engineering,USD,176,"$80,698",5 days
GCP-101101,GCP Cloud Engineer,Cognizant,Charlotte,NC,"Charlotte, NC",USA,Hybrid,2025-03-30,2025-04-30,Entry,Contract,Media & Entertainment,"$232,565","$464,642","$348,603","['Cloud Storage', 'Pub/Sub', 'BigQuery', 'Vertex AI', 'Dataflow', 'Cloud SQL', 'Cloud Spanner', 'GKE', 'Cloud Run']",['Professional Cloud Architect'],GCP,"Design and implement scalable cloud solutions on Google Cloud Platform, leveraging Compute Engine, Cloud Storage, and networking services.",Expired,Cloud Architecture,USD,32,"$144,652",1 day
GCP-101102,GCP Solutions Architect,Infosys,Phoenix,AZ,"Phoenix, AZ",USA,Remote,2024-12-16,2025-01-24,Entry,Part-time,Cloud Computing,"$115,416","$315,648","$215,532","['Cloud Spanner', 'GKE', 'Cloud Functions', 'Vertex AI', 'Cloud Run', 'Pub/Sub', 'Dataflow', 'BigQuery', 'Cloud SQL']",['Professional Cloud Architect'],GCP,"Create cloud architecture solutions and roadmaps tailored to business needs using GCP services like App Engine, Pub/Sub, and BigQuery.",Active,Cloud Security,USD,136,"$101,784",5 days
GCP-101103,GCP Security Engineer,Capgemini,Philadelphia,PA,"Philadelphia, PA",USA,On-site,2025-04-09,2025-05-25,Mid,Internship,Media & Entertainment,"$28,066","$97,394","$62,730","['GKE', 'Cloud Storage', 'Cloud Spanner', 'Cloud Functions', 'Vertex AI', 'Cloud Run', 'Dataflow', 'BigQuery', 'Cloud SQL', 'Pub/Sub']",['Professional Cloud Architect'],GCP,"Implement cloud security best practices, identity and access management, and data protection strategies using GCP IAM and Security Command Center.",Active,Site Reliability Engineering,USD,22,"$81,340",30 days
GCP-101104,GCP Solutions Architect,TCS,Seattle,WA,"Seattle, WA",USA,On-site,2025-02-17,2025-03-06,Entry,Part-time,Consulting Services,"$132,624","$333,854","$233,239","['Cloud Run', 'GKE', 'Dataflow', 'Cloud Functions', 'Cloud SQL', 'Pub/Sub', 'Cloud Storage']",['Professional Cloud Architect'],GCP,"Create cloud architecture solutions and roadmaps tailored to business needs using GCP services like App Engine, Pub/Sub, and BigQuery.",Active,Cloud DevOps,USD,73,"$100,562",1 day
GCP-101105,GCP DevOps Engineer,Slalom,San Jose,CA,"San Jose, CA",USA,Remote,2025-04-18,2025-05-03,Entry,Part-time,Consulting Services,"$54,610","$108,934","$81,772","['Pub/Sub', 'Vertex AI', 'GKE', 'Cloud SQL', 'Dataflow', 'BigQuery', 'Cloud Functions']",['Professional Data Engineer'],GCP,"Automate CI/CD pipelines and infrastructure deployments using GCP DevOps tools such as Cloud Build, Container Registry, and Deployment Manager.",Active,Cloud Security,USD,13,"$84,376",1 day
GCP-101106,GCP Cloud Consultant,TCS,Oklahoma City,OK,"Oklahoma City, OK",USA,On-site,2025-04-20,2025-06-09,Mid,Full-time,Healthcare,"$213,520","$284,281","$248,900","['Cloud Run', 'Cloud Functions', 'Dataflow', 'Cloud Spanner', 'BigQuery', 'Vertex AI']",['Professional Cloud Architect'],GCP,"Advise clients on GCP adoption strategies, infrastructure modernization, and cost optimization using Google Cloud services.",Active,Cloud Operations,USD,11,"$97,335",1 day
